state,date,population,gdp,peak_demand_mw,peak_production_mw,solar_production_mw,coal_production_mw,wind_production_mw,nuclear_production_mw,total_production_mw
Rajasthan,31-03-2012,68876019.39,9.47,54442.13241,54008.9504,5906.16682,27649.53971,6676.398783,8438.05572,48670.16104
Rajasthan,30-04-2012,68952743.61,9.5,65316.5945,69332.42849,5604.14562,28866.31646,12207.97521,14320.59997,60999.03726
Rajasthan,31-05-2012,69105548.28,9.53,42005.15115,38332.59878,5899.507066,19395.48665,11734.45477,9714.600728,46744.04922
Rajasthan,30-06-2012,69275616.45,9.57,76472.43557,82333.32211,14028.90697,37063.40549,12338.89945,16965.14703,80396.35894
Rajasthan,31-07-2012,69423038.68,9.6,68634.29068,66291.38578,10394.18444,36054.85889,15578.41257,12635.48826,74662.94417
Rajasthan,31-08-2012,69549315.31,9.63,61733.82547,67880.6621,11316.84224,31539.08939,8192.916395,13936.66861,64985.51663
Rajasthan,30-09-2012,69701001.4,9.66,77218.16446,75468.37758,11057.76608,45870.53656,21602.96138,16948.67283,95479.93686
Rajasthan,31-10-2012,69785841.8,9.7,41648.65763,44158.99962,9567.574806,22474.11415,5774.020453,7224.534365,45040.24378
Rajasthan,30-11-2012,69922267.47,9.72,70935.03401,72313.84307,16066.29262,31541.59463,14007.64599,14374.07926,75989.61249
Rajasthan,31-12-2012,70011137.85,9.76,63430.05848,67652.51774,5741.283509,30666.37013,17517.07322,14829.27195,68753.9988
Rajasthan,31-01-2013,70144338.97,9.79,79286.8873,80641.79249,17248.89096,41591.79514,10801.33328,15861.30018,85503.31956
Rajasthan,28-02-2013,70294691.85,9.82,48001.06657,51797.26312,9693.544122,22426.27673,5362.5886,7994.285461,45476.69491
Rajasthan,31-03-2013,70368284.77,9.86,58066.90577,54020.65746,14278.72884,30432.65546,16749.82238,12320.9485,73782.15517
Rajasthan,30-04-2013,70466029.31,9.88,65790.3776,62403.39431,7492.296903,30316.39171,18407.46517,11043.51176,67259.66554
Rajasthan,31-05-2013,70533390.37,9.92,67604.30619,72309.74175,5261.285347,33239.11493,10500.28156,11250.04389,60250.72573
Rajasthan,30-06-2013,70601998.36,9.94,50223.50837,51744.75234,6771.482878,24567.61803,5169.602848,9604.385587,46113.08934
Rajasthan,31-07-2013,70671162.72,9.96,69448.90104,66448.91044,15763.07925,38550.84803,17595.90561,11049.31589,82959.14879
Rajasthan,31-08-2013,70737377.81,9.98,76190.45959,78041.51577,18866.6767,33176.59822,18470.00856,13451.78577,83965.06924
Rajasthan,30-09-2013,70797249.84,10.0,57689.48153,58553.38601,13156.83605,30751.04842,15262.09856,13169.34371,72339.32674
Rajasthan,31-10-2013,70883852.75,10.03,44205.93443,46966.89064,4155.450255,19989.19815,8651.369627,8119.925332,40915.94336
Rajasthan,30-11-2013,71021880.7,10.07,59278.69526,60731.40914,7570.530932,28347.89036,12924.72607,14361.17143,63204.3188
Rajasthan,31-12-2013,71171355.75,10.09,81043.9954,82238.44197,5658.417523,47179.78243,19966.82843,17632.56957,90437.59795
Rajasthan,31-01-2014,71307404.46,10.12,55310.07637,59378.44505,12733.07328,27260.40009,11427.7348,12648.40092,64069.6091
Rajasthan,28-02-2014,71385507.72,10.16,83052.78224,83924.14908,13748.94443,34446.80269,9326.26872,15406.98811,72929.00395
Rajasthan,31-03-2014,71489358.3,10.18,44947.53112,45419.07939,7763.203305,18964.6504,5403.700097,9633.398575,41764.95238
Rajasthan,30-04-2014,71663513.38,10.21,71942.46086,69808.47997,8899.882845,41909.8209,17033.58509,15153.35762,82996.64646
Rajasthan,31-05-2014,71769459.82,10.23,49376.51492,48831.01391,5171.906364,27033.11099,13827.84753,10527.07885,56559.94373
Rajasthan,30-06-2014,71854641.15,10.26,71854.36727,77925.43095,8569.172315,41322.62821,17823.47672,13858.61565,81573.8929
Rajasthan,31-07-2014,71928879.94,10.29,62712.17993,68491.04808,15251.21234,30809.64365,12539.09123,11776.68848,70376.63571
Rajasthan,31-08-2014,72002497.21,10.32,63955.29975,58200.19795,4874.963711,30378.61285,18468.11665,12677.85775,66399.55096
Rajasthan,30-09-2014,72105890.97,10.35,68732.04779,66581.54452,7941.886112,32577.95261,19923.22602,14289.70036,74732.76511
Rajasthan,31-10-2014,72194773.2,10.37,68181.35461,68624.63542,11854.08607,31238.02748,19033.23822,14521.17359,76646.52536
Rajasthan,30-11-2014,72351599.88,10.4,53794.92131,55533.22245,6324.417002,27797.35065,12301.27555,10883.81499,57306.8582
Rajasthan,31-12-2014,72444861.87,10.43,52888.99103,51295.4343,10677.89424,21428.55797,6220.314855,10644.73152,48971.49858
Rajasthan,31-01-2015,72546759.66,10.47,46346.54191,46668.55375,8200.588807,27007.89612,6050.452779,10806.89125,52065.82895
Rajasthan,28-02-2015,72655287.64,10.5,77732.36706,85469.07001,15970.32418,45251.4656,15030.20617,19096.96542,95348.96136
Rajasthan,31-03-2015,72762129.44,10.52,86318.44071,81604.56268,14792.54153,40042.92149,25458.52729,21394.70622,101688.6965
Rajasthan,30-04-2015,72900923.78,10.57,82024.91918,76408.95223,18397.58914,45492.93957,19762.62642,19639.01448,103292.1696
Rajasthan,31-05-2015,73034444.6,10.61,86640.76254,91032.2818,7533.172934,49984.31308,16250.23396,18771.54807,92539.26804
Rajasthan,30-06-2015,73133006.47,10.64,71186.34653,77717.4641,6419.276972,33276.97416,11764.87043,15736.56546,67197.68703
Rajasthan,31-07-2015,73245084.31,10.66,86104.84152,82801.56831,6884.847253,40521.02438,12106.53341,16576.3307,76088.73574
Rajasthan,31-08-2015,73367972.37,10.69,72774.71273,75599.50779,15393.93482,43286.02741,9631.544093,11287.39322,79598.89954
Rajasthan,30-09-2015,73501495.95,10.72,59900.06532,54579.16159,10353.24293,34597.1223,8963.275796,12151.49697,66065.138
Rajasthan,31-10-2015,73572156.74,10.76,66079.66083,63641.21081,13224.96845,28280.92523,19819.69162,14748.11006,76073.69536
Rajasthan,30-11-2015,73699214.16,10.8,72037.32466,74309.21157,10218.24453,36149.26654,7443.988754,14493.83245,68305.33227
Rajasthan,31-12-2015,73784961.06,10.84,58917.61546,64650.97253,5530.156564,34764.05239,6942.424546,9162.723728,56399.35722
Rajasthan,31-01-2016,73907941.22,10.88,88171.90956,96511.43554,20436.89615,44417.58179,11270.71725,21651.94004,97777.13522
Rajasthan,29-02-2016,74000317.7,10.92,64804.4367,58622.64668,15117.09801,32964.23905,14160.54601,15628.06797,77869.95103
Rajasthan,31-03-2016,74090666.59,10.95,69226.15679,71752.23684,12917.05382,32572.01775,12468.51528,15278.93493,73236.52178
Rajasthan,30-04-2016,74197850.73,10.98,81350.7771,84189.32673,13856.27511,35448.34693,9422.3397,13821.65363,72548.61537
Rajasthan,31-05-2016,74312490.49,11.01,53579.03042,52672.69986,6856.832451,21653.96805,8157.597978,12082.09946,48750.49794
Rajasthan,30-06-2016,74489854.66,11.04,57786.18135,53796.74205,11177.42603,31044.62504,14934.38567,12424.29579,69580.73254
Rajasthan,31-07-2016,74598309.51,11.08,90287.09591,92793.70043,15085.18497,43798.81959,22134.84868,15311.95775,96330.811
Rajasthan,31-08-2016,74740501.65,11.12,89471.3394,92726.58667,16461.35317,42235.27537,16025.75322,13589.08237,88311.46413
Rajasthan,30-09-2016,74829494.67,11.15,96771.80393,87552.61642,14423.42431,57852.04449,10429.94329,15026.53433,97731.94641
Rajasthan,31-10-2016,74965801.03,11.19,70389.01793,65312.23053,3651.986081,28714.52113,10548.81573,15311.55351,58226.87645
Rajasthan,30-11-2016,75106190.13,11.22,58983.87116,58334.4978,7854.562021,25983.82412,6799.613065,12202.54096,52840.54017
Rajasthan,31-12-2016,75208214.54,11.26,99322.65467,106383.7959,17373.60344,50919.18103,12272.30251,23423.05702,103988.144
Rajasthan,31-01-2017,75369479.68,11.29,99056.44466,91426.83046,17959.1681,41003.41452,14483.27502,15030.55234,88476.40998
Rajasthan,28-02-2017,75511007.52,11.33,63115.53448,62276.3821,8538.323518,27668.42442,17833.52539,11157.2136,65197.48694
Rajasthan,31-03-2017,75655222.93,11.36,77842.02396,70392.85796,12683.92844,34343.72775,22329.27111,13328.10569,82685.03299
Rajasthan,30-04-2017,75834431.07,11.4,83129.28016,84654.68935,5132.855301,33369.97037,12839.38654,19434.69125,70776.90346
Rajasthan,31-05-2017,75910745.37,11.43,103550.1292,110336.3807,20336.33669,60760.44604,10738.81574,18604.31504,110439.9135
Rajasthan,30-06-2017,76069169.47,11.46,59913.11486,54209.15483,7417.402891,25439.18493,11762.9909,9272.355622,53891.93434
Rajasthan,31-07-2017,76139110.31,11.49,62925.19423,66259.8532,8647.253354,36662.38834,16721.04563,14869.02073,76899.70805
Rajasthan,31-08-2017,76327438.37,11.54,55575.02932,53067.06581,7240.084406,31430.18614,15262.7287,9134.187942,63067.18719
Rajasthan,30-09-2017,76428062.47,11.57,77549.70398,78532.84271,17362.29554,32251.63791,11062.22083,13155.06639,73831.22067
Rajasthan,31-10-2017,76510963.64,11.61,58310.49149,55150.60181,10933.50212,26049.42468,7742.007644,13427.61476,58152.54921
Rajasthan,30-11-2017,76612333.52,11.65,81363.29399,85353.23802,18375.48804,48803.74297,22983.57099,13300.81386,103463.6159
Rajasthan,31-12-2017,76769188.72,11.69,55763.9744,59088.21197,3278.578971,27814.17819,13920.40166,8485.573221,53498.73204
Rajasthan,31-01-2018,76900575.4,11.71,74532.51007,75348.09152,6292.08724,37521.2305,14114.62,12972.17789,70900.11562
Rajasthan,28-02-2018,77064103.1,11.74,100715.0345,108299.7923,23332.65119,48560.03223,21050.79745,18542.7969,111486.2778
Rajasthan,31-03-2018,77157750.52,11.77,91922.9721,97064.58175,18885.1303,49125.4443,23988.04991,16700.90839,108699.5329
Rajasthan,30-04-2018,77255576.04,11.82,59353.2995,54280.03145,11805.02252,26995.89797,8639.652274,9307.993208,56748.56597
Rajasthan,31-05-2018,77334612.99,11.85,90164.06782,95258.3058,8940.759496,46673.59133,13459.49525,14816.49864,83890.34472
Rajasthan,30-06-2018,77495504.4,11.89,59568.59724,61239.46632,7913.968265,26525.12406,14203.36442,10569.52385,59211.9806
Rajasthan,31-07-2018,77639536.47,11.94,76936.11028,72566.2196,17863.18178,45837.76858,17339.01404,16352.55863,97392.52302
Rajasthan,31-08-2018,77756126.95,11.97,61807.44389,59954.32111,10102.64047,30839.75549,10375.73096,14287.16292,65605.28984
Rajasthan,30-09-2018,77878582.84,11.99,66306.40188,69201.98483,10151.05167,29348.29727,13398.31889,11396.07632,64293.74415
Rajasthan,31-10-2018,78044552.44,12.02,110652.9911,113771.6125,27469.62797,65874.84117,29712.34925,18240.34032,141297.1587
Rajasthan,30-11-2018,78152982.43,12.04,81396.25883,84273.1611,7507.419819,43511.1029,10156.65564,19306.80863,80481.98699
Rajasthan,31-12-2018,78269399.64,12.08,88872.09849,93221.94158,9937.63704,40549.15736,18634.68024,17722.88699,86844.36163
Rajasthan,31-01-2019,78338748.25,12.11,105744.7401,103216.9949,21016.39941,62451.97942,22957.48282,20272.09827,126697.9599
Rajasthan,28-02-2019,78502337.54,12.14,94240.45538,101965.6168,8792.154066,55709.51618,28023.45478,14568.05828,107093.1833
Rajasthan,31-03-2019,78612421.13,12.18,76857.00087,74442.9088,14613.70619,32955.46969,22177.95464,14057.49867,83804.62919
Rajasthan,30-04-2019,78788529.51,12.23,106214.3576,114519.377,23445.97467,61326.11847,25974.3172,17694.96713,128441.3775
Rajasthan,31-05-2019,78962173.8,12.25,105941.8006,111074.4977,12019.47074,60342.10892,16731.38565,26288.54028,115381.5056
Rajasthan,30-06-2019,79141639.29,12.28,70560.16697,74280.31127,17016.73728,39972.6841,13131.52486,14814.87332,84935.81956
Rajasthan,31-07-2019,79256533.29,12.31,61862.0739,55927.84065,9240.212316,32513.06834,10434.13979,14683.81162,66871.23208
Rajasthan,31-08-2019,79328444.09,12.34,87032.27629,78458.02552,16345.64166,43703.53076,22083.28921,13731.22552,95863.68715
Rajasthan,30-09-2019,79455835.47,12.38,112994.6151,109928.9857,9171.28337,51471.71642,27960.42162,26689.40636,115292.8278
Rajasthan,31-10-2019,79557745.16,12.41,94210.2602,87033.94441,18710.95474,45679.58594,26291.3303,21748.19992,112430.0709
Rajasthan,30-11-2019,79705089.84,12.44,87129.19615,82117.52213,7713.160486,35317.93187,21801.02127,18225.6262,83057.73983
Rajasthan,31-12-2019,79828208.55,12.47,106597.6143,108534.0916,20559.83835,60508.24581,29525.35859,18238.78174,128832.2245
Rajasthan,31-01-2020,80000721.13,12.5,117497.347,128834.0288,6100.452542,57349.60925,30294.56237,29092.2733,122836.8975
Rajasthan,29-02-2020,80087304.24,12.54,72566.67455,72753.19269,3901.808024,35753.83806,8093.654585,15131.54415,62880.84482
Rajasthan,31-03-2020,80189782.28,12.56,101419.543,101430.5049,5761.149002,43046.42689,19881.2547,25343.60199,94032.43258
Rajasthan,30-04-2020,80331553.0,12.59,117390.0603,126755.5043,20948.8418,63288.05946,24985.88237,19340.74907,128563.5327
Rajasthan,31-05-2020,80461059.12,12.62,62675.57261,56596.51404,13528.14499,31664.1767,16278.63531,15279.88608,76750.84308
Rajasthan,30-06-2020,80636336.96,12.67,105323.3083,115792.0572,12462.09792,43122.38894,12964.7523,24987.7209,93536.96005
Rajasthan,31-07-2020,80807444.22,12.7,117065.6746,121246.2138,10422.13676,58158.18415,20953.33102,21616.56701,111150.2189
Rajasthan,31-08-2020,80991635.3,12.73,91974.96527,87867.79029,17432.95643,46260.56547,13521.28724,18467.89577,95682.70491
Rajasthan,30-09-2020,81073835.24,12.77,62611.06313,64796.67161,15425.92174,35757.06626,8421.80989,11707.55402,71312.35192
Rajasthan,31-10-2020,81165917.58,12.82,77435.54589,82302.34569,17467.55921,38628.40881,22376.24693,19317.26898,97789.48394
Rajasthan,30-11-2020,81337939.3,12.86,80205.26101,73620.98626,7843.680464,37937.88205,10804.37039,15778.01921,72363.95212
Rajasthan,31-12-2020,81445508.35,12.9,104736.8222,110026.3037,23508.80624,42295.92564,21695.8416,23336.68457,110837.258
Rajasthan,31-01-2021,81596490.13,12.94,75950.33137,79533.39039,8483.036213,41646.89642,9153.418845,14791.81086,74075.16234
Rajasthan,28-02-2021,81768294.42,12.98,65726.19611,65830.16866,15036.55264,32628.8154,10720.2728,15285.36522,73671.00605
Rajasthan,31-03-2021,81957230.46,13.03,108889.8035,100623.9268,8750.648602,47565.38095,11972.0824,25634.87624,93922.98819
Rajasthan,30-04-2021,82157133.79,13.06,114435.0249,113431.095,26244.25494,58995.34486,25421.17313,28370.62603,139031.399
Rajasthan,31-05-2021,82269068.35,13.09,91515.21697,96611.97379,15011.5155,41720.49889,17969.01015,20530.06898,95231.09351
Rajasthan,30-06-2021,82343073.57,13.14,79921.2117,79274.68391,7001.995612,40352.44733,8703.19382,14259.04772,70316.68449
Rajasthan,31-07-2021,82520144.43,13.17,94736.50292,90918.44657,6919.839734,52715.37871,24185.13962,21660.31624,105480.6743
Rajasthan,31-08-2021,82719783.32,13.19,94594.87366,85935.43559,9541.333291,40802.4996,22047.66952,15529.66491,87921.16732
Rajasthan,30-09-2021,82864567.05,13.24,92809.08828,91948.51786,10220.71994,43413.58602,21733.17352,21447.27479,96814.75427
Rajasthan,31-10-2021,82985978.87,13.29,101687.6803,105751.1935,24563.62605,46179.80574,30397.01004,20920.20791,122060.6497
Rajasthan,30-11-2021,83079381.98,13.33,126503.5592,130035.4919,18460.91864,63742.83016,37514.04308,24591.92787,144309.7197
Rajasthan,31-12-2021,83252314.52,13.37,124121.5001,126273.1741,23505.8857,57662.93121,21007.62074,21551.94787,123728.3855
Rajasthan,31-01-2022,83341922.32,13.42,93076.89048,97633.77672,16993.86733,40714.82798,25000.02877,20214.33914,102923.0632
Rajasthan,28-02-2022,83539765.93,13.47,127560.629,123055.4709,16187.93496,53353.92018,27406.49162,25991.00431,122939.3511
Rajasthan,31-03-2022,83672555.18,13.51,85733.85146,87365.38153,12672.5286,40899.05764,25506.49986,14144.64691,93222.733
Rajasthan,30-04-2022,83746280.63,13.57,114679.5841,105879.1343,20000.54759,58780.88739,22634.32535,25576.77706,126992.5374
Rajasthan,31-05-2022,83938109.47,13.61,75926.47701,72128.00313,6368.274972,30609.28784,14097.37971,18843.93286,69918.87538
Rajasthan,30-06-2022,84070123.19,13.64,121616.093,111946.0694,22564.90231,64055.8904,18458.95667,21291.78082,126371.5302
Rajasthan,31-07-2022,84267612.95,13.69,134987.8445,134569.6139,27372.55574,54128.5155,28291.82263,23368.41446,133161.3083
Rajasthan,31-08-2022,84363627.85,13.74,133960.4851,124532.9995,26900.25459,63929.76044,32754.99817,27718.02476,151303.038
Rajasthan,30-09-2022,84535578.5,13.77,122793.0769,119390.7043,10893.86113,55697.9896,22709.74262,29682.62011,118984.2135
Rajasthan,31-10-2022,84743604.2,13.83,138998.6243,128324.1958,27981.92402,75430.7326,35466.7749,32935.18018,171814.6117
Rajasthan,30-11-2022,84835076.43,13.87,103953.5296,113993.9343,14454.56788,56671.06991,30019.03634,23272.69627,124417.3704
Rajasthan,31-12-2022,85008764.61,13.9,140952.0409,138797.7561,27128.80235,57175.88174,39941.68341,22505.70821,146752.0757
Rajasthan,31-01-2023,85126446.65,13.95,75491.86542,69734.21157,6320.940095,32358.53641,19749.55717,18841.147,77270.18068
Rajasthan,28-02-2023,85254478.75,13.98,79119.90047,80593.67603,7587.989826,44145.39124,16091.75515,17884.69569,85709.83191
Rajasthan,31-03-2023,85342868.22,14.01,75211.88921,81137.82514,5235.449077,40465.25412,21032.01667,12379.73838,79112.45824
Rajasthan,30-04-2023,85444969.37,14.05,85576.80692,91441.86025,18027.54792,50358.86278,13381.81701,16456.38619,98224.6139
Rajasthan,31-05-2023,85653580.1,14.09,101403.0572,93874.82593,11695.18022,45940.43765,11868.80113,16073.46583,85577.88483
Rajasthan,30-06-2023,85867363.86,14.14,139442.8919,151249.0691,7238.883871,81502.6909,14739.68964,33355.92379,136837.1882
Rajasthan,31-07-2023,85952518.07,14.18,107746.9597,105090.9295,13188.67072,59306.12983,20752.26947,18080.04342,111327.1134
Rajasthan,31-08-2023,86068923.42,14.23,87546.83836,94126.99312,14659.16738,35437.4297,21421.53005,14934.8152,86452.94232
Rajasthan,30-09-2023,86223025.15,14.29,130615.6875,135761.6111,13566.68777,71344.49042,36730.31205,23462.70453,145104.1948
Rajasthan,31-10-2023,86429348.25,14.32,94788.42698,85383.61784,7739.567982,52540.47207,10079.30114,19904.3757,90263.7169
Rajasthan,30-11-2023,86575075.02,14.35,104737.754,97489.7904,19434.24514,43370.97139,12373.18001,17706.57183,92884.96837
Rajasthan,31-12-2023,86672849.59,14.4,116663.6271,127783.4072,20908.65881,66283.96071,26730.6451,27543.62389,141466.8885
Rajasthan,31-01-2024,86783045.58,14.45,78680.18598,78629.14308,7392.603483,40049.25874,7921.996393,17754.99241,73118.85103
Rajasthan,29-02-2024,86863315.48,14.51,133169.1604,143082.9121,7634.68825,75723.35065,27401.00361,20398.53274,131157.5752
Rajasthan,31-03-2024,86979223.79,14.57,102058.3277,96681.14975,17067.76773,43959.342,19259.90026,21527.86198,101814.872
Rajasthan,30-04-2024,87187833.37,14.63,139907.4655,147443.0951,28825.28418,60501.1909,28786.25963,28319.41204,146432.1467
Rajasthan,31-05-2024,87377422.95,14.66,132773.8847,141153.7883,28457.31994,57391.51166,18457.17088,25649.52143,129955.5239
Rajasthan,30-06-2024,87530499.91,14.71,132197.5959,135849.0244,13550.05118,75890.82122,14623.97111,27108.06284,131172.9063
Sikkim,31-01-2012,611710.3571,0.21,10.54217022,9.709491121,1.890078246,4.843122853,0.0,0.0,6.733201099
Sikkim,29-02-2012,612454.1687,0.21,9.613890968,10.35833469,1.373062048,4.671561037,0.0,0.0,6.044623085
Sikkim,31-03-2012,613370.9196,0.21,15.12586858,16.60028337,1.490006744,8.311612233,0.0,0.0,9.801618977
Sikkim,30-04-2012,614431.4488,0.21,15.53883261,16.13942615,1.364836589,7.488483175,0.0,0.0,8.853319764
Sikkim,31-05-2012,615691.9923,0.21,8.815104862,9.218428074,1.567782883,4.17472729,0.0,0.0,5.742510173
Sikkim,30-06-2012,616845.8907,0.21,13.32068356,12.64606145,2.786421107,7.305896931,0.0,0.0,10.09231804
Sikkim,31-07-2012,618167.8055,0.21,12.38159901,12.55925473,1.870175489,5.217620756,0.0,0.0,7.087796245
Sikkim,31-08-2012,619596.2456,0.21,9.29235989,10.11052546,1.931713964,5.302050707,0.0,0.0,7.233764671
Sikkim,30-09-2012,620763.1534,0.22,10.30242247,10.61429693,1.60430117,5.270675969,0.0,0.0,6.874977139
Sikkim,31-10-2012,622234.5644,0.22,14.81014006,16.05101771,0.743861216,7.816356082,0.0,0.0,8.560217297
Sikkim,30-11-2012,623313.4314,0.22,8.248701173,7.601351066,0.600697656,4.310294463,0.0,0.0,4.910992119
Sikkim,31-12-2012,624783.6836,0.22,15.37594534,14.73994568,1.656193684,8.413557094,0.0,0.0,10.06975078
Sikkim,31-01-2013,625530.4967,0.22,15.4096825,16.43143934,1.376418454,7.495856328,0.0,0.0,8.872274781
Sikkim,28-02-2013,626273.2331,0.22,12.21269714,13.04971336,1.651367505,6.152469538,0.0,0.0,7.803837043
Sikkim,31-03-2013,626891.0278,0.22,12.28298519,13.15205393,1.917810792,6.571963312,0.0,0.0,8.489774103
Sikkim,30-04-2013,628135.505,0.22,13.92431538,14.98865597,1.318712189,7.437321108,0.0,0.0,8.756033296
Sikkim,31-05-2013,629091.5051,0.22,15.73172334,15.57445003,2.632138746,6.379074484,0.0,0.0,9.01121323
Sikkim,30-06-2013,630538.3951,0.22,12.64340971,12.34579061,3.140771493,6.400242411,0.0,0.0,9.541013904
Sikkim,31-07-2013,631471.0341,0.22,8.475298239,8.992977275,0.430891659,5.067092861,0.0,0.0,5.497984521
Sikkim,31-08-2013,632907.4062,0.22,9.999264013,9.675028582,0.924427207,5.601944591,0.0,0.0,6.526371797
Sikkim,30-09-2013,633477.2186,0.22,11.12392638,10.68045063,2.471778461,6.292019859,0.0,0.0,8.76379832
Sikkim,31-10-2013,634113.4309,0.22,10.63300212,11.21904262,2.135353981,5.32068577,0.0,0.0,7.456039751
Sikkim,30-11-2013,635548.1115,0.22,11.56166289,11.72373155,2.452040458,5.456169295,0.0,0.0,7.908209753
Sikkim,31-12-2013,636661.6235,0.22,12.74209875,11.70930273,2.062174686,6.625399475,0.0,0.0,8.687574161
Sikkim,31-01-2014,637199.8925,0.23,8.859952177,8.057437758,1.505771064,4.532119336,0.0,0.0,6.0378904
Sikkim,28-02-2014,638563.6245,0.23,13.23979548,14.23469665,1.73055917,7.703198397,0.0,0.0,9.433757567
Sikkim,31-03-2014,639284.26,0.23,8.970047158,9.451018666,0.972416277,4.499613355,0.0,0.0,5.472029632
Sikkim,30-04-2014,640312.9072,0.23,9.854825813,10.3333216,1.400555316,5.480398171,0.0,0.0,6.880953487
Sikkim,31-05-2014,641669.4257,0.23,13.53442639,12.27808101,3.085458234,6.821902033,0.0,0.0,9.907360267
Sikkim,30-06-2014,643079.6717,0.23,14.56915411,15.80608131,2.294787757,7.691417785,0.0,0.0,9.986205542
Sikkim,31-07-2014,644541.5168,0.23,9.357814618,9.815349879,1.517864562,4.730415351,0.0,0.0,6.248279913
Sikkim,31-08-2014,646013.5918,0.23,14.52487879,15.38783851,1.043269493,7.573155459,0.0,0.0,8.616424952
